run_date,ticker,basket,sector_label,region,name,currency,price,market_cap,shares_out,beta,trailing_eps,forward_eps,book_value_ps,price_to_book,trailing_pe,forward_pe,roe,roa,profit_margin,operating_margin,revenue_growth,earnings_growth,dividend_yield,payout_ratio,debt_to_equity,total_equity,net_income,revenue,last_fiscal_year_end,most_recent_quarter
2026-09-12,MUV2.DE,insurance_europe,insurance,europe,MUENCHENER RUECKVERS.-GES. AG N,EUR,503.4,63335002112.0,125814467.0,0.325,53.78,51.57728,266.75,1.8871602,9.360357,9.760112,0.21299,0.02161,0.11163,0.17333001,0.013,0.098,4.82,0.4463,24.378,33247000000.0,6118000000.0,62312000000.0,1767139200,1782777600
2026-09-12,HNR1.DE,insurance_europe,insurance,europe,HANNOVER RUECK SE NA O.N.,EUR,250.4,30197522432.0,120597134.0,0.125,22.66,23.56912,110.003,2.2763016,11.050309,10.62407,0.22163,0.029189998,0.12060001,0.14152999,-0.233,-0.165,5.02,0.5516,28.967,12928700000.0,2641500000.0,24017800000.0,1767139200,1782777600
2026-09-12,CS.PA,insurance_europe,insurance,europe,AXA,EUR,43.19,90306043904.0,2090901706.0,0.581,3.71,4.4707,22.091,1.9550948,11.641509,9.66068,0.14881,0.01051,0.10379,0.119820006,0.045,0.132,5.4,0.625,119.437,47171000000.0,9797000000.0,105925000000.0,1767139200,1782777600
2026-09-12,G.MI,insurance_europe,insurance,europe,GENERALI,EUR,45.08,68014964736.0,1508761359.0,0.657,2.95,3.39681,21.231,2.1233103,15.281356,13.2712755,0.1514,0.00849,0.07684,0.14612001,0.054,0.171,3.67,0.5563,118.93,32064000000.0,4172000000.0,74133000000.0,1767139200,1782777600
2026-09-12,ZURN.SW,insurance_europe,insurance,europe,ZURICH INSURANCE N,CHF,588.2,87859003392.0,149369269.0,0.314,40.17,42.63755,160.91547,3.6553354,14.642769,13.795352,0.25695,0.01735,0.093830004,0.1442,0.113,0.102,5.13,0.7682,46.416,28515000000.0,6798000000.0,88670000000.0,1767139200,1782777600
2026-09-12,SREN.SW,insurance_europe,insurance,europe,SWISS RE N,CHF,136.85,40359747584.0,294919585.0,0.349,13.44,12.748835,67.302605,2.0333538,10.182292,10.734315,0.20356001,0.03161,0.11889,0.18709,-0.052,0.01,4.62,0.48720002,37.837,25558000000.0,4740000000.0,46491000000.0,1767139200,1782777600
2026-09-12,ADM.L,insurance_europe,insurance,europe,ADMIRAL GROUP PLC ORD 0.1P,GBp,3786.0,11316429824.0,298902015.0,0.197,2.18,2.72899,4.964,7.6269135,17.366972,13.873264,0.45558,0.06684,0.1336,0.17724001,-0.0,-0.178,3.78,0.72870004,139.039,1443300000.0,742600000.0,5058800000.0,1767139200,1782777600
2026-09-12,LGEN.L,insurance_europe,insurance,europe,LEGAL & GENERAL GROUP PLC ORD 2,GBp,287.1,15527972864.0,5408558780.0,0.793,0.11,0.25403,0.386,7.4378242,26.1,11.301815,0.27014,0.00133,0.18030001,0.13354999,0.153,5.071,7.66,1.8997,993.418,2283000000.0,592000000.0,42039000000.0,1767139200,1782777600
2026-09-12,AV.L,insurance_europe,insurance,europe,AVIVA PLC ORD 32 17/19P,GBp,707.2,21152681984.0,2991046666.0,0.628,0.17,0.69427,3.269,2.1633527,41.6,10.186239,0.07078,0.0046,0.020569999,0.077659994,0.169,-0.437,5.71,2.2982001,60.722,10686000000.0,1033000000.0,57436000000.0,1767139200,1782777600
2026-09-12,PGR,insurance_us,insurance,us,Progressive Corporation (The),USD,217.62,126458986496.0,581100000.0,0.259,20.06,16.29005,59.093,3.6826696,10.848454,13.359075,0.34943,0.07839,0.12849,0.18208,0.073,0.05,0.19,0.6974,24.428,30323000000.0,11308000000.0,87637000000.0,1767139200,1782777600
